geography,crime,week_to_date_current,week_to_date_prior,week_to_date_pct_change,twenty_eight_day_current,twenty_eight_day_prior,twenty_eight_day_pct_change,year_to_date_current,year_to_date_prior,year_to_date_pct_change,historical_2_yr_pct,historical_14_yr_pct,historical_31_yr_pct
33rd Precinct,Fel. Assault,8,6.0,33.333333333333,17,21,-19.047619047619,91,74,22.972972972973,8.333333333333,56.896551724137,
33rd Precinct,Burglary,2,1.0,100.0,10,4,150.0,44,32,37.5,2.325581395348,33.333333333333,
33rd Precinct,Gr. Larceny,7,13.0,-46.153846153846,25,29,-13.793103448275,94,111,-15.315315315315,-27.131782945736,13.253012048192,
33rd Precinct,G.L.A.,0,1.0,-100.0,2,15,-86.666666666666,28,43,-34.883720930232,-3.448275862068,7.692307692307,
33rd Precinct,Transit,3,1.0,200.0,4,1,300.0,4,4,0.0,0.0,100.0,
33rd Precinct,Housing,0,1.0,-100.0,0,3,-100.0,6,7,-14.285714285714,-33.333333333333,20.0,
33rd Precinct,Petit Larceny,14,18.0,-22.222222222222,51,47,8.510638297872,230,275,-16.363636363636,-23.076923076923,44.654088050314,
33rd Precinct,Retail Theft,2,2.0,0.0,6,7,-14.285714285714,25,71,-64.788732394366,-63.768115942029,,
33rd Precinct,Misd. Assault,9,10.0,-10.0,33,44,-25.0,125,129,-3.100775193798,12.612612612612,-11.347517730496,
33rd Precinct,UCR Rape*,0,0.0,,0,2,-100.0,3,6,-50.0,-40.0,,
33rd Precinct,Other Sex Crimes,0,0.0,,2,3,-33.333333333333,13,22,-40.90909090909,-18.75,,
33rd Precinct,Shooting Vic.,0,0.0,,0,0,,1,0,,,-80.0,
33rd Precinct,Shooting Inc.,0,0.0,,0,0,,1,0,,,-80.0,
33rd Precinct,Hate Crimes,0,0.0,,1,0,,3,0,,200.0,,
33rd Precinct,Traffic Fatalities,0,0.0,,0,0,,1,0,,,,
34th Precinct,Murder,0,0.0,,0,1,-100.0,0,1,-100.0,-100.0,,-100.0
34th Precinct,Rape,0,0.0,,1,0,,5,5,0.0,25.0,-44.444444444444,-83.333333333333
34th Precinct,Robbery,7,5.0,40.0,29,20,45.0,83,75,10.666666666666,-2.35294117647,-20.192307692307,-83.69351669941
34th Precinct,Fel. Assault,16,10.0,60.0,54,32,68.75,136,116,17.241379310344,20.353982300885,119.354838709677,-52.112676056338
34th Precinct,Burglary,2,2.0,0.0,12,7,71.428571428571,51,40,27.5,88.888888888888,-20.3125,-92.388059701492
34th Precinct,Gr. Larceny,11,15.0,-26.666666666666,44,53,-16.981132075471,187,193,-3.108808290155,-19.396551724137,73.148148148148,-50.65963060686
34th Precinct,G.L.A.,2,3.0,-33.333333333333,11,21,-47.619047619047,48,67,-28.358208955223,-33.333333333333,77.777777777777,-93.305439330543
34th Precinct,Transit,1,0.0,,3,0,,10,6,66.666666666666,-9.090909090909,11.111111111111,
34th Precinct,Housing,2,0.0,,2,5,-60.0,9,12,-25.0,-25.0,-10.0,
34th Precinct,Petit Larceny,22,14.0,57.142857142857,111,78,42.307692307692,421,464,-9.26724137931,-8.874458874458,111.557788944724,
34th Precinct,Retail Theft,8,5.0,60.0,37,33,12.121212121212,143,209,-31.578947368421,-32.863849765258,,
34th Precinct,Misd. Assault,17,10.0,70.0,73,46,58.695652173913,196,197,-0.507614213197,12.0,9.49720670391,
34th Precinct,UCR Rape*,0,0.0,,3,0,,11,7,57.142857142857,22.222222222222,,
34th Precinct,Other Sex Crimes,4,1.0,300.0,8,1,700.0,17,12,41.666666666666,-19.047619047619,,
34th Precinct,Shooting Vic.,1,0.0,,1,1,0.0,2,4,-50.0,-66.666666666666,-50.0,-97.333333333333
34th Precinct,Shooting Inc.,1,0.0,,1,1,0.0,2,4,-50.0,-66.666666666666,-50.0,-97.142857142857
34th Precinct,Hate Crimes,0,0.0,,0,0,,2,2,0.0,-50.0,,
34th Precinct,Traffic Fatalities,1,0.0,,1,0,,2,1,100.0,,,
40th Precinct,Murder,0,0.0,,1,2,-50.0,2,5,-60.0,-66.666666666666,-33.333333333333,-91.304347826087
40th Precinct,Rape,0,2.0,-100.0,5,6,-16.666666666666,18,20,-10.0,38.461538461538,200.0,-5.263157894736
40th Precinct,Robbery,8,18.0,-55.555555555555,39,54,-27.777777777777,172,168,2.380952380952,-11.794871794871,21.985815602836,-72.567783094098
40th Precinct,Fel. Assault,21,15.0,40.0,68,74,-8.108108108108,330,337,-2.077151335311,0.91743119266,150.0,-2.654867256637
40th Precinct,Burglary,10,5.0,100.0,30,32,-6.25,112,140,-20.0,-0.884955752212,72.307692307692,-75.33039647577
40th Precinct,Gr. Larceny,18,21.0,-14.285714285714,61,81,-24.691358024691,292,305,-4.262295081967,-7.006369426751,131.746031746032,39.712918660287
40th Precinct,G.L.A.,4,7.0,-42.857142857142,15,29,-48.275862068965,64,89,-28.089887640449,-9.859154929577,88.235294117647,-71.929824561403
40th Precinct,Transit,0,1.0,-100.0,1,7,-85.714285714285,21,28,-25.0,-25.0,23.529411764705,
40th Precinct,Housing,14,6.0,133.333333333333,35,48,-27.083333333333,161,172,-6.395348837209,-4.73372781065,82.954545454545,
40th Precinct,Petit Larceny,40,45.0,-11.111111111111,140,135,3.703703703703,583,580,0.51724137931,7.564575645756,47.222222222222,
40th Precinct,Retail Theft,13,22.0,-40.90909090909,51,60,-15.0,212,235,-9.787234042553,-5.777777777777,,
40th Precinct,Misd. Assault,34,22.0,54.545454545454,132,97,36.082474226804,476,418,13.875598086124,21.119592875318,39.589442815249,
40th Precinct,UCR Rape*,1,2.0,-50.0,6,8,-25.0,22,25,-12.0,10.0,,
40th Precinct,Other Sex Crimes,2,1.0,100.0,7,10,-30.0,41,38,7.894736842105,-18.0,,
40th Precinct,Shooting Vic.,0,1.0,-100.0,1,9,-88.888888888888,8,18,-55.555555555555,-33.333333333333,-61.904761904761,-86.666666666666
40th Precinct,Shooting Inc.,0,1.0,-100.0,1,7,-85.714285714285,8,16,-50.0,-27.272727272727,-42.857142857142,-84.615384615384
40th Precinct,Hate Crimes,0,0.0,,0,1,-100.0,3,1,200.0,200.0,,
40th Precinct,Traffic Fatalities,1,0.0,,1,0,,2,2,0.0,100.0,,
41st Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,,-100.0
41st Precinct,Rape,0,0.0,,0,1,-100.0,8,11,-27.272727272727,-27.272727272727,33.333333333333,-27.272727272727
41st Precinct,Robbery,2,4.0,-50.0,10,20,-50.0,54,66,-18.181818181818,-41.304347826087,-33.333333333333,-80.21978021978
41st Precinct,Fel. Assault,12,6.0,100.0,27,33,-18.181818181818,110,149,-26.174496644295,-22.535211267605,-16.030534351145,-19.117647058823
41st Precinct,Burglary,4,3.0,33.333333333333,14,18,-22.222222222222,46,66,-30.30303030303,-26.984126984127,-41.772151898734,-83.916083916083
41st Precinct,Gr. Larceny,10,8.0,25.0,34,24,41.666666666666,109,110,-0.90909090909,-19.259259259259,28.235294117647,-9.166666666666
41st Precinct,G.L.A.,3,5.0,-40.0,9,12,-25.0,25,58,-56.896551724137,-59.016393442622,0.0,-80.314960629921
41st Precinct,Transit,3,0.0,,4,0,,12,7,71.428571428571,50.0,100.0,
41st Precinct,Housing,0,0.0,,1,0,,4,2,100.0,-60.0,300.0,
41st Precinct,Petit Larceny,17,10.0,70.0,62,52,19.230769230769,236,291,-18.900343642611,-5.976095617529,44.785276073619,
41st Precinct,Retail Theft,1,2.0,-50.0,12,11,9.090909090909,51,80,-36.25,-23.880597014925,,
41st Precinct,Misd. Assault,16,8.0,100.0,59,45,31.111111111111,223,205,8.780487804878,7.729468599033,21.857923497267,
41st Precinct,UCR Rape*,0,0.0,,1,3,-66.666666666666,9,21,-57.142857142857,-62.5,,
41st Precinct,Other Sex Crimes,0,3.0,-100.0,0,8,-100.0,4,34,-88.235294117647,-89.743589743589,,
41st Precinct,Shooting Vic.,0,0.0,,1,0,,2,0,,-75.0,-66.666666666666,-91.666666666666
41st Precinct,Shooting Inc.,0,0.0,,1,0,,2,0,,-71.428571428571,-66.666666666666,-91.304347826087
41st Precinct,Hate Crimes,0,0.0,,0,0,,0,0,,,,
41st Precinct,Traffic Fatalities,0,0.0,,0,1,-100.0,0,1,-100.0,-100.0,,
42nd Precinct,Murder,0,0.0,,0,0,,3,0,,200.0,-40.0,-62.5
42nd Precinct,Rape,0,2.0,-100.0,2,2,0.0,17,12,41.666666666666,6.25,240.0,-15.0
42nd Precinct,Robbery,7,8.0,-12.5,26,42,-38.095238095238,97,147,-34.013605442176,-29.710144927536,19.753086419753,-75.128205128205
42nd Precinct,Fel. Assault,20,26.0,-23.076923076923,54,62,-12.903225806451,221,232,-4.741379310344,-6.355932203389,166.265060240964,-24.57337883959
42nd Precinct,Burglary,9,9.0,0.0,18,26,-30.76923076923,78,91,-14.285714285714,-19.587628865979,95.0,-77.777777777777
42nd Precinct,Gr. Larceny,13,7.0,85.714285714285,48,42,14.285714285714,150,170,-11.764705882352,-24.242424242424,111.267605633803,45.631067961165
42nd Precinct,G.L.A.,3,5.0,-40.0,6,25,-76.0,43,89,-51.685393258427,-46.913580246913,4.878048780487,-78.172588832487
42nd Precinct,Transit,0,0.0,,0,0,,5,2,150.0,25.0,-28.571428571428,
42nd Precinct,Housing,3,6.0,-50.0,19,25,-24.0,91,95,-4.210526315789,-30.0,46.774193548387,
42nd Precinct,Petit Larceny,27,26.0,3.846153846153,81,106,-23.584905660377,396,406,-2.463054187192,5.039787798408,62.962962962963,
42nd Precinct,Retail Theft,4,6.0,-33.333333333333,15,31,-51.612903225806,78,83,-6.024096385542,36.842105263157,,
42nd Precinct,Misd. Assault,17,22.0,-22.727272727272,68,77,-11.688311688311,265,295,-10.169491525423,-8.93470790378,-6.360424028268,
42nd Precinct,UCR Rape*,0,2.0,-100.0,2,2,0.0,20,13,53.846153846153,-9.090909090909,,
42nd Precinct,Other Sex Crimes,3,2.0,50.0,10,7,42.857142857142,30,20,50.0,11.111111111111,,
42nd Precinct,Shooting Vic.,1,0.0,,2,1,100.0,8,7,14.285714285714,14.285714285714,-46.666666666666,-68.0
42nd Precinct,Shooting Inc.,1,0.0,,2,1,100.0,7,6,16.666666666666,0.0,-46.153846153846,-72.0
42nd Precinct,Hate Crimes,0,0.0,,0,0,,0,0,,,,
42nd Precinct,Traffic Fatalities,0,0.0,,0,0,,0,2,-100.0,-100.0,,
43rd Precinct,Murder,1,0.0,,1,0,,1,3,-66.666666666666,-50.0,-50.0,-96.0
43rd Precinct,Rape,0,0.0,,2,5,-60.0,16,24,-33.333333333333,60.0,60.0,-36.0
43rd Precinct,Robbery,5,10.0,-50.0,24,33,-27.272727272727,96,141,-31.914893617021,-40.0,-36.842105263157,-85.62874251497
43rd Precinct,Fel. Assault,10,10.0,0.0,53,62,-14.516129032258,249,249,0.0,13.181818181818,47.337278106508,-10.431654676259
43rd Precinct,Burglary,2,8.0,-75.0,16,25,-36.0,56,103,-45.631067961165,-42.857142857142,-55.555555555555,-90.443686006825
43rd Precinct,Gr. Larceny,18,21.0,-14.285714285714,66,103,-35.922330097087,267,391,-31.713554987212,-12.171052631578,56.140350877193,4.705882352941
43rd Precinct,G.L.A.,6,7.0,-14.285714285714,21,35,-40.0,119,152,-21.710526315789,-20.666666666666,65.277777777777,-81.720430107526
43rd Precinct,Transit,1,0.0,,2,0,,9,5,80.0,28.571428571428,12.5,
43rd Precinct,Housing,1,5.0,-80.0,19,23,-17.391304347826,83,79,5.06329113924,-3.488372093023,20.289855072463,
43rd Precinct,Petit Larceny,41,39.0,5.128205128205,137,174,-21.264367816092,614,743,-17.36204576043,7.155322862129,32.900432900432,
43rd Precinct,Retail Theft,12,15.0,-20.0,29,60,-51.666666666666,148,239,-38.075313807531,-25.628140703517,,
43rd Precinct,Misd. Assault,22,17.0,29.411764705882,73,76,-3.947368421052,331,339,-2.359882005899,-13.802083333333,-33.266129032258,
43rd Precinct,UCR Rape*,0,1.0,-100.0,2,6,-66.666666666666,23,27,-14.814814814814,27.777777777777,,
43rd Precinct,Other Sex Crimes,1,1.0,0.0,5,6,-16.666666666666,23,19,21.052631578947,-43.90243902439,,
43rd Precinct,Shooting Vic.,0,0.0,,0,2,-100.0,4,9,-55.555555555555,-55.555555555555,-66.666666666666,-91.304347826087
43rd Precinct,Shooting Inc.,0,0.0,,0,2,-100.0,4,9,-55.555555555555,-50.0,-60.0,-90.697674418604
43rd Precinct,Hate Crimes,0,0.0,,0,0,,1,0,,-50.0,,
43rd Precinct,Traffic Fatalities,0,0.0,,0,0,,2,2,0.0,100.0,,
44th Precinct,Murder,0,0.0,,0,1,-100.0,2,5,-60.0,-71.428571428571,-75.0,-90.47619047619
44th Precinct,Rape,0,1.0,-100.0,7,3,133.333333333333,23,13,76.923076923076,27.777777777777,187.5,-17.857142857142
44th Precinct,Robbery,8,19.0,-57.894736842105,26,49,-46.938775510204,130,153,-15.032679738562,-27.777777777777,-9.090909090909,-80.568011958146
44th Precinct,Fel. Assault,24,22.0,9.090909090909,91,87,4.597701149425,318,323,-1.547987616099,-6.194690265486,77.653631284916,-15.873015873015
44th Precinct,Burglary,4,4.0,0.0,21,24,-12.5,84,86,-2.325581395348,-16.0,1.204819277108,-87.772925764192
44th Precinct,Gr. Larceny,17,18.0,-5.555555555555,53,42,26.190476190476,216,250,-13.6,-24.210526315789,78.512396694214,-6.493506493506
44th Precinct,G.L.A.,5,14.0,-64.285714285714,18,29,-37.931034482758,81,114,-28.947368421052,-24.29906542056,47.272727272727,-84.831460674157
44th Precinct,Transit,1,0.0,,3,5,-40.0,13,17,-23.529411764705,-45.833333333333,0.0,
44th Precinct,Housing,1,1.0,0.0,6,4,50.0,19,19,0.0,-36.666666666666,-13.636363636363,
44th Precinct,Petit Larceny,45,39.0,15.384615384615,134,153,-12.418300653594,500,638,-21.630094043887,-26.253687315634,19.617224880382,
44th Precinct,Retail Theft,16,11.0,45.454545454545,55,45,22.222222222222,161,233,-30.901287553648,-55.890410958904,,
44th Precinct,Misd. Assault,22,19.0,15.78947368421,111,82,35.365853658536,405,375,8.0,-3.341288782816,12.188365650969,
44th Precinct,UCR Rape*,0,1.0,-100.0,8,4,100.0,26,21,23.809523809523,-7.142857142857,,
44th Precinct,Other Sex Crimes,6,4.0,50.0,15,8,87.5,75,46,63.043478260869,63.043478260869,,
44th Precinct,Shooting Vic.,0,0.0,,2,2,0.0,11,9,22.222222222222,-60.714285714285,-15.384615384615,-79.245283018867
44th Precinct,Shooting Inc.,0,0.0,,2,1,100.0,9,6,50.0,-50.0,-25.0,-79.545454545454
44th Precinct,Hate Crimes,0,0.0,,0,0,,0,0,,-100.0,,
44th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,-100.0,,
45th Precinct,Murder,0,0.0,,0,1,-100.0,1,3,-66.666666666666,-50.0,,-66.666666666666
45th Precinct,Rape,0,3.0,-100.0,1,3,-66.666666666666,17,13,30.76923076923,88.888888888888,142.857142857143,112.5
45th Precinct,Robbery,1,3.0,-66.666666666666,6,15,-60.0,50,78,-35.897435897435,-39.759036144578,-33.333333333333,-66.887417218543
45th Precinct,Fel. Assault,8,2.0,300.0,30,22,36.363636363636,116,115,0.869565217391,4.504504504504,90.163934426229,56.756756756756
45th Precinct,Burglary,3,2.0,50.0,17,11,54.545454545454,40,58,-31.03448275862,-20.0,-51.807228915662,-86.254295532646
45th Precinct,Gr. Larceny,15,19.0,-21.052631578947,51,71,-28.169014084507,227,232,-2.155172413793,6.572769953051,73.282442748091,65.693430656934
45th Precinct,G.L.A.,10,17.0,-41.176470588235,32,51,-37.254901960784,150,174,-13.793103448275,15.384615384615,163.157894736842,-76.958525345622
45th Precinct,Transit,0,0.0,,2,0,,7,2,250.0,75.0,16.666666666666,
45th Precinct,Housing,4,2.0,100.0,5,11,-54.545454545454,11,25,-56.0,-54.166666666666,-15.384615384615,
45th Precinct,Petit Larceny,30,47.0,-36.170212765957,118,155,-23.870967741935,470,488,-3.688524590163,-2.892561983471,11.111111111111,
45th Precinct,Retail Theft,20,15.0,33.333333333333,74,78,-5.128205128205,299,272,9.926470588235,7.553956834532,,
45th Precinct,Misd. Assault,17,10.0,70.0,52,35,48.571428571428,196,163,20.245398773006,5.376344086021,50.76923076923,
45th Precinct,UCR Rape*,0,3.0,-100.0,2,3,-33.333333333333,19,15,26.666666666666,46.153846153846,,
45th Precinct,Other Sex Crimes,2,4.0,-50.0,5,5,0.0,12,23,-47.826086956521,-58.620689655172,,
45th Precinct,Shooting Vic.,0,0.0,,0,2,-100.0,2,4,-50.0,0.0,100.0,-60.0
45th Precinct,Shooting Inc.,0,0.0,,0,2,-100.0,2,4,-50.0,0.0,100.0,-60.0
45th Precinct,Hate Crimes,0,0.0,,0,0,,0,3,-100.0,,,
45th Precinct,Traffic Fatalities,0,0.0,,1,0,,1,0,,0.0,,
46th Precinct,Murder,0,0.0,,0,1,-100.0,4,1,300.0,-55.555555555555,100.0,-78.947368421052
46th Precinct,Rape,1,1.0,0.0,5,3,66.666666666666,18,15,20.0,157.142857142857,500.0,-35.714285714285
46th Precinct,Robbery,5,15.0,-66.666666666666,33,42,-21.428571428571,151,138,9.420289855072,41.121495327102,7.09219858156,-80.312907431551
46th Precinct,Fel. Assault,24,16.0,50.0,100,56,78.571428571428,334,270,23.703703703703,38.016528925619,156.923076923077,-2.623906705539
46th Precinct,Burglary,1,3.0,-66.666666666666,12,15,-20.0,69,54,27.777777777777,-1.428571428571,0.0,-90.534979423868
46th Precinct,Gr. Larceny,8,9.0,-11.111111111111,56,40,40.0,222,207,7.246376811594,1.834862385321,158.139534883721,-24.745762711864
46th Precinct,G.L.A.,5,10.0,-50.0,16,36,-55.555555555555,63,96,-34.375,-11.267605633802,65.78947368421,-81.686046511627
46th Precinct,Transit,2,0.0,,3,4,-25.0,14,7,100.0,27.272727272727,75.0,
46th Precinct,Housing,1,0.0,,4,0,,19,9,111.111111111111,111.111111111111,216.666666666667,
46th Precinct,Petit Larceny,23,14.0,64.285714285714,77,78,-1.282051282051,368,326,12.883435582822,1.657458563535,10.843373493975,
46th Precinct,Retail Theft,7,1.0,600.0,19,13,46.153846153846,66,79,-16.455696202531,-45.454545454545,,
46th Precinct,Misd. Assault,29,26.0,11.538461538461,98,74,32.432432432432,375,284,32.042253521126,-4.092071611253,-6.716417910447,
46th Precinct,UCR Rape*,1,1.0,0.0,6,4,50.0,24,20,20.0,60.0,,
46th Precinct,Other Sex Crimes,2,3.0,-33.333333333333,7,7,0.0,30,25,20.0,-9.090909090909,,
46th Precinct,Shooting Vic.,0,0.0,,1,6,-83.333333333333,5,11,-54.545454545454,-64.285714285714,-66.666666666666,-90.566037735849
46th Precinct,Shooting Inc.,0,0.0,,1,5,-80.0,5,9,-44.444444444444,-54.545454545454,-64.285714285714,-90.0
46th Precinct,Hate Crimes,0,0.0,,0,0,,1,0,,,,
46th Precinct,Traffic Fatalities,0,0.0,,1,0,,1,0,,-50.0,,
47th Precinct,Murder,1,0.0,,1,1,0.0,6,4,50.0,500.0,-14.285714285714,-53.846153846153
47th Precinct,Rape,1,4.0,-75.0,2,6,-66.666666666666,19,20,-5.0,18.75,18.75,-24.0
47th Precinct,Robbery,13,14.0,-7.142857142857,33,50,-34.0,120,172,-30.232558139534,-24.050632911392,-7.692307692307,-74.468085106383
47th Precinct,Fel. Assault,13,16.0,-18.75,63,74,-14.864864864864,273,308,-11.363636363636,11.885245901639,97.826086956521,9.2
47th Precinct,Burglary,5,5.0,0.0,17,19,-10.526315789473,79,90,-12.222222222222,-17.708333333333,-19.38775510204,-87.420382165605
47th Precinct,Gr. Larceny,8,18.0,-55.555555555555,60,80,-25.0,280,324,-13.58024691358,-3.780068728522,225.581395348837,45.833333333333
47th Precinct,G.L.A.,8,19.0,-57.894736842105,32,59,-45.762711864406,184,243,-24.279835390946,4.545454545454,53.333333333333,-65.348399246704
47th Precinct,Transit,0,1.0,-100.0,0,6,-100.0,16,13,23.076923076923,77.777777777777,33.333333333333,
47th Precinct,Housing,3,5.0,-40.0,11,16,-31.25,54,56,-3.571428571428,45.945945945945,285.714285714286,
47th Precinct,Petit Larceny,24,34.0,-29.411764705882,121,113,7.079646017699,519,510,1.764705882352,24.759615384615,150.724637681159,
47th Precinct,Retail Theft,1,4.0,-75.0,14,13,7.692307692307,57,93,-38.709677419354,-46.226415094339,,
47th Precinct,Misd. Assault,23,41.0,-43.90243902439,100,111,-9.909909909909,373,400,-6.75,7.492795389048,17.665615141955,
47th Precinct,UCR Rape*,1,4.0,-75.0,2,6,-66.666666666666,23,25,-8.0,4.545454545454,,
47th Precinct,Other Sex Crimes,3,3.0,0.0,12,15,-20.0,31,38,-18.421052631578,47.619047619047,,
47th Precinct,Shooting Vic.,0,1.0,-100.0,2,2,0.0,15,12,25.0,36.363636363636,-21.052631578947,-63.414634146341
47th Precinct,Shooting Inc.,0,1.0,-100.0,2,2,0.0,13,11,18.181818181818,62.5,-18.75,-66.666666666666
47th Precinct,Hate Crimes,0,0.0,,0,1,-100.0,1,1,0.0,,,
47th Precinct,Traffic Fatalities,0,0.0,,1,0,,2,0,,,,
48th Precinct,Murder,0,1.0,-100.0,0,3,-100.0,1,7,-85.714285714285,-50.0,,-93.75
48th Precinct,Rape,3,0.0,,5,2,150.0,13,11,18.181818181818,85.714285714285,62.5,-31.578947368421
48th Precinct,Robbery,6,9.0,-33.333333333333,25,42,-40.47619047619,95,142,-33.098591549295,-41.358024691358,-12.844036697247,-75.765306122449
48th Precinct,Fel. Assault,14,21.0,-33.333333333333,47,69,-31.884057971014,204,255,-20.0,-5.555555555555,94.285714285714,1.492537313432
48th Precinct,Burglary,2,2.0,0.0,15,21,-28.571428571428,103,92,11.95652173913,0.0,53.731343283582,-77.008928571428
48th Precinct,Gr. Larceny,19,19.0,0.0,59,53,11.320754716981,221,205,7.80487804878,6.25,132.631578947368,46.357615894039
48th Precinct,G.L.A.,3,9.0,-66.666666666666,11,30,-63.333333333333,68,84,-19.047619047619,-20.0,94.285714285714,-66.0
48th Precinct,Transit,1,0.0,,1,0,,4,2,100.0,33.333333333333,33.333333333333,
48th Precinct,Housing,2,2.0,0.0,2,2,0.0,9,3,200.0,12.5,125.0,
48th Precinct,Petit Larceny,34,10.0,240.0,99,80,23.75,392,427,-8.196721311475,8.888888888888,39.50177935943,
48th Precinct,Retail Theft,5,3.0,66.666666666666,22,13,69.230769230769,81,95,-14.736842105263,-3.571428571428,,
48th Precinct,Misd. Assault,29,25.0,16.0,82,93,-11.827956989247,303,332,-8.734939759036,3.412969283276,8.602150537634,
48th Precinct,UCR Rape*,3,1.0,200.0,5,4,25.0,15,16,-6.25,-6.25,,
48th Precinct,Other Sex Crimes,1,2.0,-50.0,6,7,-14.285714285714,27,33,-18.181818181818,8.0,,
48th Precinct,Shooting Vic.,0,2.0,-100.0,2,5,-60.0,9,11,-18.181818181818,28.571428571428,-25.0,-71.875
48th Precinct,Shooting Inc.,0,2.0,-100.0,2,5,-60.0,8,11,-27.272727272727,14.285714285714,-20.0,-71.428571428571
48th Precinct,Hate Crimes,0,0.0,,0,0,,2,0,,100.0,,
48th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,-100.0,,
49th Precinct,Murder,0,0.0,,0,0,,1,2,-50.0,0.0,-50.0,-75.0
49th Precinct,Rape,0,1.0,-100.0,4,6,-33.333333333333,18,13,38.461538461538,38.461538461538,125.0,200.0
49th Precinct,Robbery,8,3.0,166.666666666667,25,16,56.25,110,80,37.5,15.78947368421,20.87912087912,-57.03125
49th Precinct,Fel. Assault,10,13.0,-23.076923076923,54,37,45.945945945945,186,147,26.530612244898,32.857142857142,113.793103448276,113.793103448276
49th Precinct,Burglary,8,5.0,60.0,19,12,58.333333333333,69,94,-26.595744680851,13.11475409836,-32.35294117647,-87.431693989071
49th Precinct,Gr. Larceny,9,21.0,-57.142857142857,40,57,-29.824561403508,204,260,-21.538461538461,-36.645962732919,82.142857142857,9.677419354838
49th Precinct,G.L.A.,8,9.0,-11.111111111111,22,32,-31.25,111,163,-31.901840490797,-27.450980392156,42.307692307692,-82.380952380952
49th Precinct,Transit,0,0.0,,0,0,,9,5,80.0,0.0,12.5,
49th Precinct,Housing,2,2.0,0.0,8,4,100.0,47,34,38.235294117647,9.302325581395,123.809523809524,
49th Precinct,Petit Larceny,26,41.0,-36.585365853658,123,130,-5.384615384615,507,485,4.536082474226,0.197628458498,77.894736842105,
49th Precinct,Retail Theft,11,18.0,-38.888888888888,51,51,0.0,213,173,23.121387283237,-1.84331797235,,
49th Precinct,Misd. Assault,9,16.0,-43.75,38,51,-25.490196078431,198,218,-9.174311926605,17.857142857142,-7.476635514018,
49th Precinct,UCR Rape*,0,1.0,-100.0,4,7,-42.857142857142,18,16,12.5,20.0,,
49th Precinct,Other Sex Crimes,1,3.0,-66.666666666666,4,7,-42.857142857142,23,26,-11.538461538461,0.0,,
49th Precinct,Shooting Vic.,1,0.0,,1,0,,5,3,66.666666666666,25.0,-16.666666666666,-68.75
49th Precinct,Shooting Inc.,1,0.0,,1,0,,4,2,100.0,0.0,-33.333333333333,-69.230769230769
49th Precinct,Hate Crimes,0,0.0,,0,0,,0,1,-100.0,,,
49th Precinct,Traffic Fatalities,0,0.0,,0,0,,1,0,,-66.666666666666,,
50th Precinct,Murder,0,0.0,,0,1,-100.0,4,1,300.0,300.0,33.333333333333,100.0
50th Precinct,Rape,3,1.0,200.0,5,1,400.0,17,8,112.5,1600.0,466.666666666667,112.5
50th Precinct,Robbery,3,0.0,,13,4,225.0,42,32,31.25,-25.0,-10.63829787234,-80.90909090909
50th Precinct,Fel. Assault,5,5.0,0.0,25,20,25.0,88,76,15.78947368421,39.682539682539,131.578947368421,6.024096385542
50th Precinct,Burglary,2,5.0,-60.0,6,11,-45.454545454545,26,55,-52.727272727272,-36.585365853658,-40.90909090909,-93.246753246753
50th Precinct,Gr. Larceny,10,10.0,0.0,37,77,-51.948051948051,153,205,-25.365853658536,-41.153846153846,50.0,11.678832116788
50th Precinct,G.L.A.,4,5.0,-20.0,17,26,-34.615384615384,83,85,-2.35294117647,-30.833333333333,93.023255813953,-85.836177474402
50th Precinct,Transit,0,0.0,,0,0,,4,3,33.333333333333,100.0,-50.0,
50th Precinct,Housing,2,0.0,,5,2,150.0,16,16,0.0,-33.333333333333,6.666666666666,
50th Precinct,Petit Larceny,24,24.0,0.0,80,110,-27.272727272727,355,339,4.719764011799,-5.835543766578,25.441696113074,
50th Precinct,Retail Theft,9,5.0,80.0,26,41,-36.585365853658,87,98,-11.224489795918,-44.936708860759,,
50th Precinct,Misd. Assault,9,18.0,-50.0,38,44,-13.636363636363,142,127,11.811023622047,27.927927927927,26.785714285714,
50th Precinct,UCR Rape*,5,1.0,400.0,9,2,350.0,22,10,120.0,266.666666666667,,
50th Precinct,Other Sex Crimes,3,0.0,,9,2,350.0,43,11,290.909090909091,115.0,,
50th Precinct,Shooting Vic.,1,0.0,,1,4,-75.0,8,4,100.0,700.0,300.0,166.666666666667
50th Precinct,Shooting Inc.,1,0.0,,1,3,-66.666666666666,4,3,33.333333333333,300.0,100.0,33.333333333333
50th Precinct,Hate Crimes,0,0.0,,2,0,,5,0,,400.0,,
50th Precinct,Traffic Fatalities,0,0.0,,0,0,,3,0,,,,
52nd Precinct,Murder,0,1.0,-100.0,0,1,-100.0,3,1,200.0,200.0,50.0,-80.0
52nd Precinct,Rape,1,0.0,,8,2,300.0,17,19,-10.526315789473,-15.0,112.5,-32.0
52nd Precinct,Robbery,12,10.0,20.0,42,40,5.0,146,133,9.774436090225,-15.116279069767,-7.006369426751,-72.137404580152
52nd Precinct,Fel. Assault,14,14.0,0.0,73,55,32.727272727272,318,262,21.374045801526,41.964285714285,120.833333333333,56.650246305418
